user_country,friend_country,user_region,friend_region,scaled_sci
US,US,PRI.2_1,USA.50_1,3871
US,US,USA.3_1,USA.25_1,2771
US,US,USA.25_1,USA.3_1,2771
US,US,USA.19_1,USA.15_1,2605
US,US,USA.15_1,USA.19_1,2605
US,US,USA.11_1,PRI.45_1,1782
US,US,PRI.45_1,USA.11_1,1782
US,US,PRI.78_1,PRI.61_1,188210
US,US,PRI.61_1,PRI.78_1,188210
US,US,USA.9_1,PRI.33_1,2894
US,US,PRI.33_1,USA.9_1,2894
US,US,PRI.6_1,PRI.33_1,222863
US,US,PRI.33_1,PRI.6_1,222863
US,US,USA.28_1,USA.13_1,4675
US,US,USA.13_1,USA.28_1,4675
US,US,USA.33_1,PRI.43_1,4180
US,US,PRI.43_1,USA.33_1,4180
US,US,USA.36_1,PRI.8_1,6060
US,US,PRI.8_1,USA.36_1,6060
US,US,USA.32_1,USA.26_1,3342
US,US,USA.26_1,USA.32_1,3342
US,US,USA.27_1,PRI.58_1,259
US,US,PRI.58_1,USA.27_1,259
US,US,PRI.19_1,PRI.13_1,569329
US,US,PRI.13_1,PRI.19_1,569329
US,US,USA.8_1,PRI.8_1,9371
US,US,PRI.8_1,USA.8_1,9371
US,US,USA.31_1,GUM.7_1,1430
US,US,GUM.7_1,USA.31_1,1430
US,US,PRI.53_1,GUM.7_1,1051
US,US,GUM.7_1,PRI.53_1,1051
US,US,USA.11_1,PRI.59_1,2382
US,US,PRI.59_1,USA.11_1,2382
US,US,PRI.50_1,PRI.42_1,657776
US,US,PRI.42_1,PRI.50_1,657776
US,US,PRI.67_1,PRI.42_1,7227552
US,US,PRI.42_1,PRI.67_1,7227552
US,US,PRI.30_1,GUM.3_1,3611
US,US,GUM.3_1,PRI.30_1,3611
US,US,USA.7_1,USA.2_1,2459
US,US,USA.2_1,USA.7_1,2459
US,US,USA.37_1,PRI.78_1,1389
US,US,PRI.78_1,USA.37_1,1389
US,US,USA.20_1,PRI.11_1,551
US,US,PRI.11_1,USA.20_1,551
US,US,USA.6_1,PRI.33_1,1752
US,US,PRI.33_1,USA.6_1,1752
US,US,USA.17_1,PRI.49_1,759
US,US,PRI.49_1,USA.17_1,759
US,US,PRI.33_1,PRI.23_1,932849
US,US,PRI.23_1,PRI.33_1,932849
US,US,PRI.55_1,PRI.43_1,627774
US,US,PRI.43_1,PRI.55_1,627774
US,US,PRI.9_1,PRI.2_1,434193
US,US,PRI.2_1,PRI.9_1,434193
US,US,USA.43_1,USA.12_1,3869
US,US,USA.12_1,USA.43_1,3869
US,US,USA.41_1,GUM.7_1,3808
US,US,GUM.7_1,USA.41_1,3808
US,US,USA.39_1,PRI.66_1,7159
US,US,PRI.66_1,USA.39_1,7159
US,US,USA.4_1,USA.33_1,1442
US,US,USA.33_1,USA.4_1,1442
US,US,PRI.8_1,PRI.19_1,377888
US,US,PRI.19_1,PRI.8_1,377888
US,US,PRI.55_1,PRI.19_1,295931
US,US,PRI.19_1,PRI.55_1,295931
US,US,VIR.2_1,USA.37_1,5990
US,US,USA.37_1,VIR.2_1,5990
US,US,PRI.73_1,MHL.9_1,65
US,US,MHL.9_1,PRI.73_1,65
US,US,USA.8_1,PRI.21_1,4689
US,US,PRI.21_1,USA.8_1,4689
US,US,USA.29_1,PRI.12_1,1418
US,US,PRI.12_1,USA.29_1,1418
US,US,PRI.76_1,PRI.6_1,222332
US,US,PRI.6_1,PRI.76_1,222332
US,US,USA.21_1,PRI.72_1,1840
US,US,PRI.72_1,USA.21_1,1840
US,US,USA.43_1,PRI.66_1,2001
US,US,PRI.66_1,USA.43_1,2001
US,US,USA.13_1,PRI.66_1,306
US,US,PRI.66_1,USA.13_1,306
US,US,PRI.41_1,PRI.21_1,271512
US,US,PRI.21_1,PRI.41_1,271512
US,US,PRI.69_1,PRI.21_1,433941
US,US,PRI.21_1,PRI.69_1,433941
US,US,PRI.27_1,PRI.12_1,208581
US,US,PRI.12_1,PRI.27_1,208581
US,US,PRI.30_1,GUM.8_1,597
US,US,GUM.8_1,PRI.30_1,597
US,US,PRI.29_1,GUM.8_1,1
US,US,GUM.8_1,PRI.29_1,1
US,US,PRI.75_1,PRI.56_1,348376
US,US,PRI.56_1,PRI.75_1,348376
US,US,USA.35_1,PRI.34_1,4682
US,US,PRI.34_1,USA.35_1,4682
US,US,USA.13_1,PRI.41_1,268
US,US,PRI.41_1,USA.13_1,268
US,US,PRI.60_1,MHL.13_1,52
US,US,MHL.13_1,PRI.60_1,52
US,US,PRI.15_1,GUM.2_1,606
US,US,GUM.2_1,PRI.15_1,606
US,US,PRI.7_1,PRI.35_1,346093
US,US,PRI.35_1,PRI.7_1,346093
US,US,USA.6_1,USA.37_1,8297
US,US,USA.37_1,USA.6_1,8297
US,US,PRI.22_1,GUM.5_1,134
US,US,GUM.5_1,PRI.22_1,134
US,US,PRI.5_1,GUM.5_1,1365
US,US,GUM.5_1,PRI.5_1,1365
US,US,USA.8_1,PRI.4_1,4758
US,US,PRI.4_1,USA.8_1,4758
US,US,USA.49_1,GUM.8_1,871
US,US,GUM.8_1,USA.49_1,871
US,US,PRI.59_1,PRI.40_1,201859
US,US,PRI.40_1,PRI.59_1,201859
US,US,USA.29_1,GUM.5_1,23752
US,US,GUM.5_1,USA.29_1,23752
US,US,PRI.75_1,PRI.4_1,332826
US,US,PRI.4_1,PRI.75_1,332826
US,US,PRI.70_1,PRI.67_1,289742
US,US,PRI.67_1,PRI.70_1,289742
US,US,USA.14_1,GUM.7_1,1404
US,US,GUM.7_1,USA.14_1,1404
US,US,USA.1_1,PRI.62_1,1574
US,US,PRI.62_1,USA.1_1,1574
US,US,USA.38_1,PRI.32_1,609
US,US,PRI.32_1,USA.38_1,609
US,US,USA.15_1,GUM.18_1,1369
US,US,GUM.18_1,USA.15_1,1369
US,US,USA.23_1,USA.15_1,9452
US,US,USA.15_1,USA.23_1,9452
US,US,USA.41_1,USA.15_1,3793
US,US,USA.15_1,USA.41_1,3793
US,US,USA.10_1,PRI.66_1,15898
US,US,PRI.66_1,USA.10_1,15898
US,US,USA.22_1,PRI.51_1,7288
US,US,PRI.51_1,USA.22_1,7288
US,US,PRI.71_1,MHL.8_1,1
US,US,MHL.8_1,PRI.71_1,1
US,US,PRI.6_1,MHL.8_1,1
US,US,MHL.8_1,PRI.6_1,1
US,US,PRI.61_1,MHL.8_1,1
US,US,MHL.8_1,PRI.61_1,1
US,US,PRI.26_1,GUM.19_1,529
US,US,GUM.19_1,PRI.26_1,529
US,US,PRI.46_1,PRI.19_1,9489084
US,US,PRI.19_1,PRI.46_1,9489084
US,US,USA.43_1,PRI.53_1,1420
US,US,PRI.53_1,USA.43_1,1420
US,US,USA.50_1,USA.2_1,5049
US,US,USA.2_1,USA.50_1,5049
US,US,USA.4_1,PRI.13_1,1110
US,US,PRI.13_1,USA.4_1,1110
US,US,PRI.36_1,PRI.26_1,373967
US,US,PRI.26_1,PRI.36_1,373967
US,US,PRI.47_1,PRI.26_1,1671402
US,US,PRI.26_1,PRI.47_1,1671402
US,US,USA.27_1,PRI.32_1,372
US,US,PRI.32_1,USA.27_1,372
US,US,PRI.59_1,GUM.18_1,1825
US,US,GUM.18_1,PRI.59_1,1825
US,US,USA.1_1,GUM.18_1,2034
US,US,GUM.18_1,USA.1_1,2034
US,US,VIR.2_1,GUM.18_1,779
US,US,GUM.18_1,VIR.2_1,779
US,US,PRI.56_1,GUM.18_1,720
US,US,GUM.18_1,PRI.56_1,720
US,US,PRI.66_1,PRI.66_1,61362733
US,US,USA.49_1,USA.33_1,1825
US,US,USA.33_1,USA.49_1,1825
US,US,USA.39_1,USA.33_1,8222
US,US,USA.33_1,USA.39_1,8222
US,US,USA.6_1,PRI.51_1,1461
US,US,PRI.51_1,USA.6_1,1461
US,US,VIR.3_1,USA.47_1,10701
US,US,USA.47_1,VIR.3_1,10701
US,US,PRI.23_1,PRI.18_1,4459412
US,US,PRI.18_1,PRI.23_1,4459412
US,US,USA.11_1,PRI.33_1,2726
US,US,PRI.33_1,USA.11_1,2726
US,US,USA.50_1,PRI.69_1,3175
US,US,PRI.69_1,USA.50_1,3175
US,US,PRI.78_1,PRI.44_1,250434
US,US,PRI.44_1,PRI.78_1,250434
US,US,USA.8_1,GUM.13_1,4146
US,US,GUM.13_1,USA.8_1,4146
US,US,USA.18_1,GUM.13_1,4316
US,US,GUM.13_1,USA.18_1,4316
US,US,PRI.31_1,ASM.1_1,1
US,US,ASM.1_1,PRI.31_1,1
US,US,PRI.68_1,PRI.48_1,295679
US,US,PRI.48_1,PRI.68_1,295679
US,US,USA.27_1,PRI.48_1,285
US,US,PRI.48_1,USA.27_1,285
US,US,USA.35_1,PRI.54_1,1093
US,US,PRI.54_1,USA.35_1,1093
US,US,USA.6_1,PRI.22_1,1406
US,US,PRI.22_1,USA.6_1,1406
US,US,PRI.72_1,PRI.27_1,210249
US,US,PRI.27_1,PRI.72_1,210249
US,US,USA.22_1,PRI.63_1,28437
US,US,PRI.63_1,USA.22_1,28437
US,US,PRI.70_1,PRI.70_1,12116299
US,US,PRI.68_1,PRI.50_1,417880
US,US,PRI.50_1,PRI.68_1,417880
US,US,USA.36_1,PRI.50_1,2373
US,US,PRI.50_1,USA.36_1,2373
US,US,USA.51_1,PRI.3_1,982
US,US,PRI.3_1,USA.51_1,982
US,US,USA.48_1,PRI.68_1,876
US,US,PRI.68_1,USA.48_1,876
US,US,USA.41_1,PRI.15_1,1828
US,US,PRI.15_1,USA.41_1,1828
US,US,USA.9_1,PRI.9_1,2030
US,US,PRI.9_1,USA.9_1,2030
US,US,USA.5_1,PRI.9_1,609
US,US,PRI.9_1,USA.5_1,609
US,US,USA.32_1,USA.24_1,2714
US,US,USA.24_1,USA.32_1,2714
US,US,PRI.23_1,GUM.8_1,1
US,US,GUM.8_1,PRI.23_1,1
US,US,USA.34_1,PRI.40_1,2935
US,US,PRI.40_1,USA.34_1,2935
US,US,PRI.62_1,MNP.3_1,1246
US,US,MNP.3_1,PRI.62_1,1246
US,US,PRI.25_1,MNP.3_1,1
US,US,MNP.3_1,PRI.25_1,1
US,US,USA.28_1,PRI.49_1,1374
US,US,PRI.49_1,USA.28_1,1374
US,US,USA.43_1,PRI.42_1,1483
US,US,PRI.42_1,USA.43_1,1483
US,US,PRI.72_1,PRI.20_1,2049947
US,US,PRI.20_1,PRI.72_1,2049947
US,US,PRI.32_1,GUM.2_1,217
US,US,GUM.2_1,PRI.32_1,217
US,US,USA.7_1,PRI.53_1,13432
US,US,PRI.53_1,USA.7_1,13432
US,US,PRI.30_1,PRI.1_1,421544
US,US,PRI.1_1,PRI.30_1,421544
US,US,USA.18_1,PRI.35_1,1471
US,US,PRI.35_1,USA.18_1,1471
US,US,VIR.1_1,PRI.78_1,9768
US,US,PRI.78_1,VIR.1_1,9768
US,US,PRI.78_1,PRI.21_1,313255
US,US,PRI.21_1,PRI.78_1,313255
US,US,PRI.63_1,PRI.21_1,1523419
US,US,PRI.21_1,PRI.63_1,1523419
US,US,USA.20_1,GUM.9_1,847
US,US,GUM.9_1,USA.20_1,847
US,US,PRI.18_1,GUM.9_1,305
US,US,GUM.9_1,PRI.18_1,305
US,US,USA.47_1,USA.36_1,4026
US,US,USA.36_1,USA.47_1,4026
US,US,USA.51_1,USA.27_1,94473
US,US,USA.27_1,USA.51_1,94473
US,US,USA.44_1,USA.27_1,3508
US,US,USA.27_1,USA.44_1,3508
US,US,USA.13_1,PRI.75_1,1878
US,US,PRI.75_1,USA.13_1,1878
US,US,USA.50_1,PRI.29_1,6546
US,US,PRI.29_1,USA.50_1,6546
US,US,PRI.51_1,PRI.29_1,367021
US,US,PRI.29_1,PRI.51_1,367021
US,US,USA.6_1,USA.28_1,16788
US,US,USA.28_1,USA.6_1,16788
US,US,USA.44_1,USA.20_1,1743
US,US,USA.20_1,USA.44_1,1743
US,US,USA.34_1,USA.33_1,6745
US,US,USA.33_1,USA.34_1,6745
US,US,USA.4_1,USA.48_1,2806
US,US,USA.48_1,USA.4_1,2806
US,US,USA.34_1,USA.27_1,3161
US,US,USA.27_1,USA.34_1,3161
US,US,USA.5_1,PRI.74_1,645
US,US,PRI.74_1,USA.5_1,645
US,US,PRI.60_1,PRI.21_1,247756
US,US,PRI.21_1,PRI.60_1,247756
US,US,USA.33_1,PRI.4_1,3795
US,US,PRI.4_1,USA.33_1,3795
US,US,USA.24_1,PRI.12_1,1050
US,US,PRI.12_1,USA.24_1,1050
US,US,USA.25_1,PRI.62_1,1289
US,US,PRI.62_1,USA.25_1,1289
US,US,USA.33_1,PRI.62_1,4621
US,US,PRI.62_1,USA.33_1,4621
US,US,PRI.78_1,PRI.32_1,371281
US,US,PRI.32_1,PRI.78_1,371281
US,US,PRI.10_1,GUM.16_1,179
US,US,GUM.16_1,PRI.10_1,179
US,US,PRI.15_1,GUM.16_1,897
US,US,GUM.16_1,PRI.15_1,897
US,US,USA.36_1,USA.33_1,2807
US,US,USA.33_1,USA.36_1,2807
US,US,USA.27_1,PRI.67_1,407
US,US,PRI.67_1,USA.27_1,407
US,US,USA.24_1,PRI.69_1,949
US,US,PRI.69_1,USA.24_1,949
US,US,USA.29_1,PRI.18_1,1058
US,US,PRI.18_1,USA.29_1,1058
US,US,PRI.52_1,PRI.29_1,264505
US,US,PRI.29_1,PRI.52_1,264505
US,US,USA.25_1,PRI.66_1,1159
US,US,PRI.66_1,USA.25_1,1159
US,US,USA.22_1,MHL.8_1,10
US,US,MHL.8_1,USA.22_1,10
US,US,USA.23_1,PRI.13_1,854
US,US,PRI.13_1,USA.23_1,854
US,US,PRI.76_1,PRI.13_1,335654
US,US,PRI.13_1,PRI.76_1,335654
US,US,USA.48_1,PRI.13_1,852
US,US,PRI.13_1,USA.48_1,852
US,US,USA.25_1,PRI.2_1,1414
US,US,PRI.2_1,USA.25_1,1414
US,US,USA.17_1,PRI.66_1,930
US,US,PRI.66_1,USA.17_1,930
US,US,PRI.60_1,PRI.45_1,120506
US,US,PRI.45_1,PRI.60_1,120506
US,US,VIR.1_1,USA.48_1,3591
US,US,USA.48_1,VIR.1_1,3591
US,US,USA.13_1,MHL.8_1,748
US,US,MHL.8_1,USA.13_1,748
US,US,PRI.45_1,MHL.8_1,1
US,US,MHL.8_1,PRI.45_1,1
US,US,USA.30_1,PRI.14_1,1767
US,US,PRI.14_1,USA.30_1,1767
US,US,USA.26_1,PRI.14_1,1060
US,US,PRI.14_1,USA.26_1,1060
US,US,PRI.37_1,PRI.14_1,2528305
US,US,PRI.14_1,PRI.37_1,2528305
US,US,VIR.2_1,USA.36_1,6373
US,US,USA.36_1,VIR.2_1,6373
US,US,USA.37_1,PRI.67_1,1174
US,US,PRI.67_1,USA.37_1,1174
US,US,PRI.20_1,PRI.18_1,266521
US,US,PRI.18_1,PRI.20_1,266521
US,US,PRI.50_1,PRI.18_1,267717
US,US,PRI.18_1,PRI.50_1,267717
US,US,USA.7_1,PRI.19_1,13650
US,US,PRI.19_1,USA.7_1,13650
US,US,PRI.46_1,PRI.20_1,243468
US,US,PRI.20_1,PRI.46_1,243468
US,US,PRI.64_1,GUM.3_1,1
US,US,GUM.3_1,PRI.64_1,1
US,US,PRI.7_1,GUM.3_1,706
US,US,GUM.3_1,PRI.7_1,706
US,US,PRI.64_1,GUM.2_1,344
US,US,GUM.2_1,PRI.64_1,344
US,US,PRI.24_1,MHL.8_1,1
US,US,MHL.8_1,PRI.24_1,1
US,US,USA.39_1,MHL.8_1,45
US,US,MHL.8_1,USA.39_1,45
US,US,USA.48_1,USA.35_1,5995
US,US,USA.35_1,USA.48_1,5995
US,US,USA.29_1,PRI.75_1,1790
US,US,PRI.75_1,USA.29_1,1790
US,US,USA.4_1,PRI.25_1,770
US,US,PRI.25_1,USA.4_1,770
US,US,USA.39_1,PRI.25_1,7600
US,US,PRI.25_1,USA.39_1,7600
US,US,PRI.77_1,PRI.35_1,222868
US,US,PRI.35_1,PRI.77_1,222868
US,US,USA.51_1,PRI.69_1,355
US,US,PRI.69_1,USA.51_1,355
US,US,USA.21_1,PRI.69_1,1904
US,US,PRI.69_1,USA.21_1,1904
US,US,PRI.74_1,PRI.18_1,324060
US,US,PRI.18_1,PRI.74_1,324060
US,US,USA.9_1,USA.42_1,3439
US,US,USA.42_1,USA.9_1,3439
US,US,PRI.70_1,PRI.29_1,252003
US,US,PRI.29_1,PRI.70_1,252003
US,US,USA.36_1,PRI.55_1,3128
US,US,PRI.55_1,USA.36_1,3128
US,US,USA.11_1,PRI.55_1,1929
US,US,PRI.55_1,USA.11_1,1929
US,US,USA.6_1,USA.15_1,4586
US,US,USA.15_1,USA.6_1,4586
US,US,PRI.62_1,PRI.33_1,279287
US,US,PRI.33_1,PRI.62_1,279287
US,US,USA.42_1,PRI.72_1,1219
US,US,PRI.72_1,USA.42_1,1219
US,US,USA.1_1,PRI.47_1,1476
US,US,PRI.47_1,USA.1_1,1476
US,US,USA.2_1,USA.21_1,3111
US,US,USA.21_1,USA.2_1,3111
US,US,USA.33_1,USA.21_1,7216
US,US,USA.21_1,USA.33_1,7216
US,US,USA.47_1,USA.10_1,6166
US,US,USA.10_1,USA.47_1,6166
US,US,USA.17_1,PRI.59_1,1425
US,US,PRI.59_1,USA.17_1,1425
US,US,PRI.20_1,GUM.2_1,1
US,US,GUM.2_1,PRI.20_1,1
US,US,PRI.58_1,PRI.55_1,485930
US,US,PRI.55_1,PRI.58_1,485930
US,US,USA.7_1,USA.18_1,1580
US,US,USA.18_1,USA.7_1,1580
US,US,VIR.2_1,PRI.61_1,18267
US,US,PRI.61_1,VIR.2_1,18267
US,US,USA.30_1,PRI.33_1,1760
US,US,PRI.33_1,USA.30_1,1760
US,US,USA.15_1,PRI.33_1,1538
US,US,PRI.33_1,USA.15_1,1538
US,US,PRI.42_1,PRI.42_1,75546291
US,US,PRI.71_1,GUM.3_1,1467
US,US,GUM.3_1,PRI.71_1,1467
US,US,USA.30_1,GUM.3_1,5976
US,US,GUM.3_1,USA.30_1,5976
US,US,MNP.3_1,GUM.2_1,1959957
US,US,GUM.2_1,MNP.3_1,1959957
US,US,PRI.64_1,PRI.1_1,842128
US,US,PRI.1_1,PRI.64_1,842128
US,US,PRI.20_1,PRI.1_1,542053
US,US,PRI.1_1,PRI.20_1,542053
US,US,USA.46_1,PRI.25_1,6301
US,US,PRI.25_1,USA.46_1,6301
US,US,USA.41_1,PRI.25_1,3787
US,US,PRI.25_1,USA.41_1,3787
US,US,USA.7_1,USA.39_1,5428
US,US,USA.39_1,USA.7_1,5428
US,US,USA.32_1,USA.18_1,2001
US,US,USA.18_1,USA.32_1,2001
US,US,PRI.72_1,PRI.30_1,233124
US,US,PRI.30_1,PRI.72_1,233124
US,US,PRI.41_1,MNP.3_1,177
US,US,MNP.3_1,PRI.41_1,177
US,US,USA.25_1,PRI.71_1,840
US,US,PRI.71_1,USA.25_1,840
US,US,USA.3_1,MNP.3_1,3818
US,US,MNP.3_1,USA.3_1,3818
US,US,PRI.78_1,PRI.25_1,681112
US,US,PRI.25_1,PRI.78_1,681112
US,US,PRI.44_1,GUM.19_1,392
US,US,GUM.19_1,PRI.44_1,392
US,US,PRI.54_1,GUM.19_1,513
US,US,GUM.19_1,PRI.54_1,513
US,US,PRI.39_1,PRI.1_1,1492130
US,US,PRI.1_1,PRI.39_1,1492130
US,US,USA.45_1,PRI.78_1,926
US,US,PRI.78_1,USA.45_1,926
US,US,USA.25_1,USA.11_1,12996
US,US,USA.11_1,USA.25_1,12996
US,US,USA.21_1,GUM.16_1,2128
US,US,GUM.16_1,USA.21_1,2128
US,US,PRI.22_1,MNP.3_1,43
US,US,MNP.3_1,PRI.22_1,43
US,US,PRI.63_1,PRI.2_1,203110
US,US,PRI.2_1,PRI.63_1,203110
US,US,USA.8_1,GUM.2_1,803
US,US,GUM.2_1,USA.8_1,803
US,US,USA.5_1,PRI.30_1,704
US,US,PRI.30_1,USA.5_1,704
US,US,USA.9_1,MNP.3_1,2938
US,US,MNP.3_1,USA.9_1,2938
US,US,USA.2_1,PRI.71_1,2760
US,US,PRI.71_1,USA.2_1,2760
US,US,USA.32_1,PRI.49_1,976
US,US,PRI.49_1,USA.32_1,976
US,US,USA.46_1,USA.23_1,2232
US,US,USA.23_1,USA.46_1,2232
US,US,USA.24_1,USA.10_1,3207
US,US,USA.10_1,USA.24_1,3207
US,US,USA.22_1,USA.10_1,6915
US,US,USA.10_1,USA.22_1,6915
US,US,USA.2_1,USA.27_1,25614
US,US,USA.27_1,USA.2_1,25614
US,US,USA.42_1,USA.27_1,29292
US,US,USA.27_1,USA.42_1,29292
US,US,USA.44_1,PRI.25_1,3926
US,US,PRI.25_1,USA.44_1,3926
US,US,PRI.31_1,PRI.18_1,279293
US,US,PRI.18_1,PRI.31_1,279293
US,US,PRI.44_1,MHL.9_1,1
US,US,MHL.9_1,PRI.44_1,1
US,US,PRI.74_1,MHL.9_1,126
US,US,MHL.9_1,PRI.74_1,126
US,US,PRI.10_1,MHL.9_1,1
US,US,MHL.9_1,PRI.10_1,1
US,US,USA.19_1,GUM.9_1,1220
US,US,GUM.9_1,USA.19_1,1220
US,US,USA.18_1,GUM.9_1,2635
US,US,GUM.9_1,USA.18_1,2635
US,US,PRI.60_1,MNP.3_1,570
US,US,MNP.3_1,PRI.60_1,570
US,US,USA.12_1,PRI.71_1,1739
US,US,PRI.71_1,USA.12_1,1739
US,US,USA.28_1,PRI.56_1,1392
US,US,PRI.56_1,USA.28_1,1392
